number,street,unit,city,postcode,latitude,longitude,reason
5730,HIBERNIA DR,A,COLUMBUS,43232,39.9533808,-82.8491339,no parcel; street parcels=1 dwelling=0
2785,CITIZENS PL,D,COLUMBUS,43232,39.9184559,-82.8776675,no parcel; street parcels=1 dwelling=0
6113,MCNAUGHTEN CENTER,,COLUMBUS,43232,39.9536781,-82.8378736,no parcel; street parcels=0 dwelling=0
4626,CHANNING TER,D,COLUMBUS,43232,39.9157468,-82.8726006,no parcel; street parcels=0 dwelling=0
3332,WINTER LANE PARK,,COLUMBUS,43232,39.9112692,-82.8483162,no parcel; street parcels=0 dwelling=0
4593,REFUGEE RD,2I,COLUMBUS,43232,39.9146084,-82.8738131,no parcel; street parcels=267 dwelling=119
2209,WABASH CT W,APT 113,COLUMBUS,43232,39.92563,-82.9082435,matched COMMERCIAL
5675,BAIRSFORD CIR N,13,COLUMBUS,43232,39.9342594,-82.8413346,no parcel; street parcels=0 dwelling=0
3122,S HAMILTON RD,,COLUMBUS,43232,39.9127053,-82.8799878,no parcel; street parcels=753 dwelling=242
2612,BIRCHTREE WAY,,COLUMBUS,43232,39.9200753,-82.8979089,no parcel; street parcels=0 dwelling=0
2176,RIVERDALE SQ E,,COLUMBUS,43232,39.9276698,-82.8993737,no parcel; street parcels=0 dwelling=0
2209,WABASH CT W,APT 103,COLUMBUS,43232,39.9259249,-82.9082096,matched COMMERCIAL
3984,LAUREL LN,,COLUMBUS,43232,39.9237871,-82.8904655,no parcel; street parcels=2 dwelling=2
6065,E LIVINGSTON AVE,,COLUMBUS,43232,39.942019,-82.8341221,matched COMMERCIAL
5518,DUNFIELD LN,5,COLUMBUS,43232,39.9453136,-82.8480717,no parcel; street parcels=1 dwelling=0
1284,MCKAHAN AVE,,COLUMBUS,43232,39.9522521,-82.8411054,matched OTHER
4619,REFUGEE RD,3B,COLUMBUS,43232,39.9145494,-82.8730338,no parcel; street parcels=267 dwelling=119
2797,MARWOOD CT,D,COLUMBUS,43232,39.9185594,-82.875628,no parcel; street parcels=1 dwelling=0
2544,SILVER OAK DR,,COLUMBUS,43232,39.9270049,-82.8400902,no parcel; street parcels=1 dwelling=0
270,CHANTRY DR,,COLUMBUS,43232,39.9239132,-82.840289,no parcel; street parcels=16 dwelling=0
4978,COVENTRY CT S,,COLUMBUS,43232,39.9380949,-82.8610206,no parcel; street parcels=0 dwelling=0
5590,AUTUMN CHASE DR,B,COLUMBUS,43232,39.9425247,-82.8452947,no parcel; street parcels=1 dwelling=0
5738,HIBERNIA DR,C,COLUMBUS,43232,39.9533599,-82.8489564,no parcel; street parcels=1 dwelling=0
2246,S HAMILTON RD,201,COLUMBUS,43232,39.9283798,-82.8777959,no parcel; street parcels=753 dwelling=242
5097,CEDAR DR,E,COLUMBUS,43232,39.9355225,-82.8573485,no parcel; street parcels=24 dwelling=15
2892,NATHANIEL BLVD,,COLUMBUS,43232,39.9168773,-82.8716647,no parcel; street parcels=0 dwelling=0
2870,MERRYMOUNT CT,C,COLUMBUS,43232,39.9172932,-82.8708269,no parcel; street parcels=0 dwelling=0
4165,CADILLAC CT,,COLUMBUS,43232,39.9257442,-82.8855631,no parcel; street parcels=0 dwelling=0
2553,SILVER OAK DR,,COLUMBUS,43232,39.9271371,-82.8408646,no parcel; street parcels=1 dwelling=0
5546,AUTUMN CHASE DR,B,COLUMBUS,43232,39.9421988,-82.8459671,no parcel; street parcels=1 dwelling=0
2740,BRANDY DR,204,COLUMBUS,43232,39.9210318,-82.8635703,no parcel; street parcels=1 dwelling=0
4609,REFUGEE RD,2J,COLUMBUS,43232,39.9133932,-82.8733281,no parcel; street parcels=267 dwelling=119
5774,HALLRIDGE CIR,,COLUMBUS,43232,39.9481562,-82.8439994,no parcel; street parcels=0 dwelling=0
3728,KIMBERLY WEST DR,,COLUMBUS,43232,39.9193131,-82.8959915,no parcel; street parcels=0 dwelling=0
4525,LAKE SIDE N,C,COLUMBUS,43232,39.9267226,-82.8750451,no parcel; street parcels=0 dwelling=0
5424,LONSDALE PL N,UNIT B,COLUMBUS,43232,39.942506,-82.8496842,no parcel; street parcels=0 dwelling=0
5500,MILLERSFIELD DR,,COLUMBUS,43232,39.9264169,-82.8440309,matched COMMERCIAL
2031,PINE NEEDLE CT,,COLUMBUS,43232,39.9362602,-82.8602224,no parcel; street parcels=0 dwelling=0
1814,CHANNINGWAY CT W,,COLUMBUS,43232,39.9416947,-82.839998,no parcel; street parcels=0 dwelling=0
1793,CHANNINGWAY CT W,,COLUMBUS,43232,39.9418188,-82.8407618,no parcel; street parcels=0 dwelling=0
2799,MARWOOD CT,C,COLUMBUS,43232,39.9184274,-82.8756837,no parcel; street parcels=1 dwelling=0
1289,YORKLAND RD,UNIT C,COLUMBUS,43232,39.9520104,-82.8396978,no parcel; street parcels=34 dwelling=23
4434,CROSSROADS CENTER,,COLUMBUS,43232,39.9205082,-82.878243,no parcel; street parcels=0 dwelling=0
5792,MAPLE TREE LN,,COLUMBUS,43232,39.927271,-82.8380185,no parcel; street parcels=0 dwelling=0
5706,GREENPINE ST,,COLUMBUS,43232,39.9258442,-82.8379986,no parcel; street parcels=0 dwelling=0
3724,SOFT WIND DR,,COLUMBUS,43232,39.9280778,-82.8929571,no parcel; street parcels=0 dwelling=0
400,CHANTRY DR,,COLUMBUS,43232,39.9239132,-82.840289,no parcel; street parcels=16 dwelling=0
424,CHANTRY DR,,COLUMBUS,43232,39.9239132,-82.840289,no parcel; street parcels=16 dwelling=0
2257,MUIRWOOD DR,,COLUMBUS,43232,39.9265599,-82.8887767,no parcel; street parcels=1 dwelling=0
2144,MUIRWOOD DR,,COLUMBUS,43232,39.9281848,-82.8880263,no parcel; street parcels=1 dwelling=0
3724,BIRCHTREE LN,,COLUMBUS,43232,39.9198124,-82.8979334,no parcel; street parcels=0 dwelling=0
4617,REFUGEE RD,1E,COLUMBUS,43232,39.9140651,-82.8733214,no parcel; street parcels=267 dwelling=119
528,CHANTRY DR,,COLUMBUS,43232,39.9239132,-82.840289,no parcel; street parcels=16 dwelling=0
2824,CITIZENS PL,C,COLUMBUS,43232,39.9178365,-82.8765954,no parcel; street parcels=1 dwelling=0
3111,AMBERFIELD DR,,COLUMBUS,43232,39.9131351,-82.8642426,matched OTHER
2328,PETZINGER CT,,COLUMBUS,43232,39.9253476,-82.8962167,no parcel; street parcels=0 dwelling=0
3716,DAWN CT,,COLUMBUS,43232,39.9204654,-82.8961728,no parcel; street parcels=0 dwelling=0
3225,WEBSTER DR,,COLUMBUS,43232,39.9152378,-82.9100558,no parcel; street parcels=0 dwelling=0
1517,WOODSPATH LN,,COLUMBUS,43232,39.9474575,-82.8346311,matched OTHER
1555,APPLETON CT,,COLUMBUS,43232,39.9459998,-82.8482901,no parcel; street parcels=0 dwelling=0
3035,ELIM ESTATES DR,,COLUMBUS,43232,39.9241098,-82.9117206,matched OTHER
2456,KIMBERLY WOODS DR,,COLUMBUS,43232,39.9235075,-82.8882251,no parcel; street parcels=1 dwelling=0
5333,YORKSHIRE TERRACE DR,B,COLUMBUS,43232,39.9441759,-82.8526469,no parcel; street parcels=0 dwelling=0
2866,MERRYMOUNT CT,B,COLUMBUS,43232,39.9174442,-82.8707888,no parcel; street parcels=0 dwelling=0
4669,REFUGEE RD,1F,COLUMBUS,43232,39.9140513,-82.8714878,no parcel; street parcels=267 dwelling=119
2789,GROSSE POINT,,COLUMBUS,43232,39.9142105,-82.9089759,no parcel; street parcels=0 dwelling=0
1366,YORKLAND RD,UNIT B,COLUMBUS,43232,39.9506803,-82.8420414,matched COMMERCIAL
5123,CEDAR DR,C,COLUMBUS,43232,39.9358266,-82.8563145,no parcel; street parcels=24 dwelling=15
5856,HALLRIDGE CIR,,COLUMBUS,43232,39.9471339,-82.8422859,no parcel; street parcels=0 dwelling=0
5427,YORKSHIRE TERRACE DR,6A,COLUMBUS,43232,39.9443845,-82.8504085,no parcel; street parcels=0 dwelling=0
4545,LAKE SIDE N,C,COLUMBUS,43232,39.9267344,-82.8747204,no parcel; street parcels=0 dwelling=0
2830,WYMAN CT,A,COLUMBUS,43232,39.9175544,-82.8749403,no parcel; street parcels=0 dwelling=0
1552,ABRAHAM WOODS,,COLUMBUS,43232,39.9476434,-82.8380009,no parcel; street parcels=0 dwelling=0
2772,BRANDY DR,203,COLUMBUS,43232,39.9208848,-82.8644978,no parcel; street parcels=1 dwelling=0
2885,THOREAU CT,C,COLUMBUS,43232,39.9169413,-82.872543,no parcel; street parcels=0 dwelling=0
1843,COVENTRY LN,,COLUMBUS,43232,39.9389227,-82.8603728,no parcel; street parcels=0 dwelling=0
6161,GIOFFRE WOODS LN,,COLUMBUS,43232,39.9472526,-82.8349114,matched OTHER
5559,AUTUMN CHASE DR,,COLUMBUS,43232,39.9419602,-82.8458803,no parcel; street parcels=1 dwelling=0
2450,SHORE BLVD W,I,COLUMBUS,43232,39.9247531,-82.8758855,no parcel; street parcels=0 dwelling=0
5600,BAIRSFORD CIR N,,COLUMBUS,43232,39.9413289,-82.844925,no parcel; street parcels=0 dwelling=0
2844,CITIZENS PL,H,COLUMBUS,43232,39.9172802,-82.8762105,no parcel; street parcels=1 dwelling=0
2806,BANWICK RD,,COLUMBUS,43232,39.9258133,-82.9218477,no parcel; street parcels=9 dwelling=0
452,CHANTRY DR,,COLUMBUS,43232,39.9239132,-82.840289,no parcel; street parcels=16 dwelling=0
5506,E LIVINGSTON AVE,,COLUMBUS,43232,39.9444021,-82.8477819,no parcel; street parcels=920 dwelling=406
3297,WINTER LANE PARK,,COLUMBUS,43232,39.9118825,-82.8483648,no parcel; street parcels=0 dwelling=0
1620,LONSDALE RD,UNIT 37,COLUMBUS,43232,39.9447896,-82.8486352,matched COMMERCIAL
202,CHANTRY DR,,COLUMBUS,43232,39.9239132,-82.840289,no parcel; street parcels=16 dwelling=0
2865,CITIZENS PL,E,COLUMBUS,43232,39.9166475,-82.8767311,no parcel; street parcels=1 dwelling=0
2381,SHORE BLVD E,A,COLUMBUS,43232,39.9262039,-82.8738154,no parcel; street parcels=0 dwelling=0
3717,KIMBERLY WEST DR,UNIT 4,COLUMBUS,43232,39.9190299,-82.8963765,no parcel; street parcels=0 dwelling=0
4270,S HAMILTON RD,,COLUMBUS,43232,39.9139795,-82.8826388,no parcel; street parcels=753 dwelling=242
2343,HAMILTON RD,,COLUMBUS,43232,39.9272729,-82.8805834,no parcel; street parcels=753 dwelling=242
4535,REFUGEE RD,,COLUMBUS,43232,39.9146601,-82.8750668,matched COMMERCIAL
4777,ROLLINGBROOK LN,D,COLUMBUS,43232,39.9226348,-82.8637924,no parcel; street parcels=0 dwelling=0
5501,E LIVINGSTON AVE,UNIT C,COLUMBUS,43232,39.9427337,-82.8478329,no parcel; street parcels=920 dwelling=406
5661,HIBERNIA DR,,COLUMBUS,43232,39.9516773,-82.849888,no parcel; street parcels=1 dwelling=0
4273,EASTLAND SQUARE DR,,COLUMBUS,43232,39.9125887,-82.8823245,no parcel; street parcels=1 dwelling=0
3238,ST BERNARD CIR,,COLUMBUS,43232,39.9116625,-82.8510769,no parcel; street parcels=0 dwelling=0
3613,REFUGEE RD,C,COLUMBUS,43232,39.9150572,-82.9000317,matched COMMERCIAL
2378,MERCEDES LN,,COLUMBUS,43232,39.925122,-82.8861088,no parcel; street parcels=0 dwelling=0
4613,REFUGEE RD,3C,COLUMBUS,43232,39.9136672,-82.8730648,no parcel; street parcels=267 dwelling=119
4611,REFUGEE RD,3E,COLUMBUS,43232,39.9134018,-82.8729825,no parcel; street parcels=267 dwelling=119
2740,BRANDY DR,101,COLUMBUS,43232,39.9210691,-82.8635076,no parcel; street parcels=1 dwelling=0
1620,LONSDALE RD,UNIT 36,COLUMBUS,43232,39.9447888,-82.8487485,matched COMMERCIAL
6401,MCNAUGHTEN CT,,COLUMBUS,43232,39.9537879,-82.8374107,no parcel; street parcels=1 dwelling=0
5462,CHATFORD SQ,,COLUMBUS,43232,39.9361735,-82.8472025,no parcel; street parcels=1 dwelling=0
2573,S HAMILTON RD,,COLUMBUS,43232,39.9223691,-82.8807125,no parcel; street parcels=753 dwelling=242
1550,BANDERA CT,,COLUMBUS,43232,39.94645,-82.847601,no parcel; street parcels=0 dwelling=0
1787,CHANNINGWAY CT W,,COLUMBUS,43232,39.9419973,-82.840727,no parcel; street parcels=0 dwelling=0
2726,TENNYSON BLVD,A,COLUMBUS,43232,39.9200132,-82.8752449,no parcel; street parcels=0 dwelling=0
5880,YORKLAND CT,UNIT A,COLUMBUS,43232,39.9525293,-82.8401449,no parcel; street parcels=1 dwelling=0
6151,ZACHARY WOODS LN,,COLUMBUS,43232,39.948835,-82.8353362,matched OTHER
3747,NOAM CT,,COLUMBUS,43232,39.9228379,-82.8966657,no parcel; street parcels=0 dwelling=0
2765,TENNYSON BLVD,A,COLUMBUS,43232,39.9190302,-82.8748187,no parcel; street parcels=0 dwelling=0
3263,WINTER LANE PARK,,COLUMBUS,43232,39.9124724,-82.8482204,no parcel; street parcels=0 dwelling=0
5418,LONSDALE PL S,,COLUMBUS,43232,39.9419325,-82.8499078,no parcel; street parcels=0 dwelling=0
5920,SHANA DR,,COLUMBUS,43232,39.9457524,-82.837029,no parcel; street parcels=1 dwelling=0
2086,PINE GROVE LN,,COLUMBUS,43232,39.9353415,-82.8599146,no parcel; street parcels=1 dwelling=0
3265,ELIM MANOR CT,,COLUMBUS,43232,39.9237311,-82.9100404,no parcel; street parcels=1 dwelling=0
6115,MCNAUGHTEN CENTER,,COLUMBUS,43232,39.9537412,-82.8378668,no parcel; street parcels=0 dwelling=0
1501,WOODSPATH LN,,COLUMBUS,43232,39.947896,-82.8346367,matched OTHER
1835,ORLANDO DR,,COLUMBUS,43232,39.9398696,-82.8540786,no parcel; street parcels=0 dwelling=0
4671,REFUGEE RD,2E,COLUMBUS,43232,39.9137117,-82.8716835,no parcel; street parcels=267 dwelling=119
2231,DURANT AVE,,COLUMBUS,43232,39.9273427,-82.8946101,no parcel; street parcels=1 dwelling=0
3731,BIRCHTREE LN,,COLUMBUS,43232,39.9193693,-82.8975406,no parcel; street parcels=0 dwelling=0
4320,GROVES RD,,COLUMBUS,43232,39.9306625,-82.8816929,matched COMMERCIAL
2182,MUIRWOOD DR,,COLUMBUS,43232,39.9275895,-82.8878839,no parcel; street parcels=1 dwelling=0
4650,HILTON CORPORATE DR,104,COLUMBUS,43232,39.9356404,-82.8715452,no parcel; street parcels=3 dwelling=0
5799,HALLRIDGE CIR,,COLUMBUS,43232,39.9475105,-82.8432508,no parcel; street parcels=0 dwelling=0
5805,SCARBOROUGH BLVD,,COLUMBUS,43232,39.9320774,-82.8374655,matched COMMERCIAL
5079,CEDAR DR,B,COLUMBUS,43232,39.9357512,-82.8578712,no parcel; street parcels=24 dwelling=15
3943,GROVES RD,,COLUMBUS,43232,39.9307575,-82.8952722,matched COMMERCIAL
5617,AUTUMN CHASE DR,A,COLUMBUS,43232,39.9423204,-82.8448866,no parcel; street parcels=1 dwelling=0
2713,EASTLAND MALL,,COLUMBUS,43232,39.919336,-82.8829909,no parcel; street parcels=1 dwelling=0
2237,SEVILLE AVE,,COLUMBUS,43232,39.9276251,-82.8870854,no parcel; street parcels=1 dwelling=0
5568,CHANTRY DR,,COLUMBUS,43232,39.9250899,-82.8420245,no parcel; street parcels=16 dwelling=0
1289,YORKLAND RD,UNIT M,COLUMBUS,43232,39.952168,-82.8397884,no parcel; street parcels=34 dwelling=23
2138,SUNSHINE PL,,COLUMBUS,43232,39.9283996,-82.8899184,no parcel; street parcels=1 dwelling=0
4595,REFUGEE RD,1B,COLUMBUS,43232,39.9143576,-82.8739467,no parcel; street parcels=267 dwelling=119
5044,COVENTRY DR,D,COLUMBUS,43232,39.9378319,-82.859602,no parcel; street parcels=0 dwelling=0
3938,LAUREL LN,,COLUMBUS,43232,39.9227808,-82.8909341,no parcel; street parcels=2 dwelling=2
4996,LINDORA DR,,COLUMBUS,43232,39.9245268,-82.8579076,matched COMMERCIAL
150,MCNAUGHTEN RD,,COLUMBUS,43232,39.9483815,-82.8372986,no parcel; street parcels=137 dwelling=80
2785,CITIZENS PL,F,COLUMBUS,43232,39.9184533,-82.8777338,no parcel; street parcels=1 dwelling=0
6513,MCNAUGHTEN CT,,COLUMBUS,43232,39.9537879,-82.8374107,no parcel; street parcels=1 dwelling=0
5862,HALLRIDGE CIR,,COLUMBUS,43232,39.9469517,-82.8423328,no parcel; street parcels=0 dwelling=0
1465,ORCHARD PARK DR,,COLUMBUS,43232,39.9497607,-82.8436244,matched COMMERCIAL
5795,KARENWAY DR,,COLUMBUS,43232,39.9516267,-82.8421159,no parcel; street parcels=14 dwelling=0
3667,MENDON PL,,COLUMBUS,43232,39.927199,-82.8952006,no parcel; street parcels=0 dwelling=0
3500,REFUGEE RD,,COLUMBUS,43232,39.9201971,-82.9064978,matched EXEMPT
2892,SHILLING DR,,COLUMBUS,43232,39.9132755,-82.9074577,no parcel; street parcels=0 dwelling=0
2086,SUNSHINE PL,,COLUMBUS,43232,39.9284614,-82.8915151,no parcel; street parcels=1 dwelling=0
2292,SEVILLE AVE,,COLUMBUS,43232,39.926903,-82.8862898,no parcel; street parcels=1 dwelling=0
2546,CHAPPEL CHASE,,COLUMBUS,43232,39.9258221,-82.8418244,no parcel; street parcels=0 dwelling=0
1620,LONSDALE RD,UNIT 24,COLUMBUS,43232,39.9447401,-82.8483049,matched COMMERCIAL
2361,PARK CRESCENT,,COLUMBUS,43232,39.930247,-82.8443127,no parcel; street parcels=0 dwelling=0
2209,WABASH CT W,APT 112,COLUMBUS,43232,39.9256585,-82.9082411,matched COMMERCIAL
3880,MAUMEE BAY WAY,,COLUMBUS,43232,39.9240488,-82.8926562,no parcel; street parcels=0 dwelling=0
4257,DONLYN CT,,COLUMBUS,43232,39.9265641,-82.8841521,no parcel; street parcels=0 dwelling=0
5014,COVENTRY DR,,COLUMBUS,43232,39.9385025,-82.8602236,no parcel; street parcels=0 dwelling=0
4630,HILTON CORPORATE DR,208,COLUMBUS,43232,39.9361922,-82.8719366,no parcel; street parcels=3 dwelling=0
3677,RIVERDALE SQ,,COLUMBUS,43232,39.9286507,-82.8991361,no parcel; street parcels=0 dwelling=0
1541,CABORA LN,,COLUMBUS,43232,39.9463636,-82.8471871,no parcel; street parcels=0 dwelling=0
3556,ARIEL DR,,COLUMBUS,43232,39.9239914,-82.8980062,no parcel; street parcels=0 dwelling=0
5944,SCARBOROUGH BLVD,,COLUMBUS,43232,39.9300768,-82.8325539,no parcel; street parcels=1 dwelling=0
5050,COVENTRY CT N,A,COLUMBUS,43232,39.9392418,-82.8593273,no parcel; street parcels=0 dwelling=0
1898,COVENTRY CT,D,COLUMBUS,43232,39.9377385,-82.8600533,no parcel; street parcels=2 dwelling=2
2089,LAKE CLUB TER,G,COLUMBUS,43232,39.9370422,-82.8341556,no parcel; street parcels=0 dwelling=0
3011,ELIM ESTATES DR,,COLUMBUS,43232,39.9241419,-82.9124591,matched OTHER
4515,LAKE SIDE N,C,COLUMBUS,43232,39.9267695,-82.8753663,no parcel; street parcels=0 dwelling=0
6223,MCNAUGHTEN CT,,COLUMBUS,43232,39.9537879,-82.8374107,no parcel; street parcels=1 dwelling=0
4615,REFUGEE RD,3F,COLUMBUS,43232,39.9138471,-82.8728742,no parcel; street parcels=267 dwelling=119
1620,LONSDALE RD,UNIT 27,COLUMBUS,43232,39.9448546,-82.8487479,matched COMMERCIAL
4548,LAKE SIDE N,,COLUMBUS,43232,39.927247,-82.8749427,no parcel; street parcels=0 dwelling=0
6006,LAKE CLUB CT,,COLUMBUS,43232,39.9394903,-82.8333076,no parcel; street parcels=1 dwelling=0
2928,BANWICK RD,,COLUMBUS,43232,39.9274101,-82.9189403,matched INDUSTRIAL
6112,MCNAUGHTEN CENTER,,COLUMBUS,43232,39.9539619,-82.8375005,no parcel; street parcels=0 dwelling=0
3268,CALVEYLEE LN,,COLUMBUS,43232,39.9143774,-82.8370766,no parcel; street parcels=0 dwelling=0
2059,LAKE CLUB TER,,COLUMBUS,43232,39.9375684,-82.8343682,no parcel; street parcels=0 dwelling=0
4254,S HAMILTON RD,,COLUMBUS,43232,39.9139795,-82.8826388,no parcel; street parcels=753 dwelling=242
6097,MCNAUGHTEN CENTER,,COLUMBUS,43232,39.9532332,-82.8379143,no parcel; street parcels=0 dwelling=0
302,CHANTRY DR,,COLUMBUS,43232,39.9239132,-82.840289,no parcel; street parcels=16 dwelling=0
2510,KIMBERLY PKWY E,204,COLUMBUS,43232,39.9225143,-82.884635,no parcel; street parcels=0 dwelling=0
5669,GREENPINE ST,,COLUMBUS,43232,39.9256266,-82.8390018,no parcel; street parcels=0 dwelling=0
2733,EASTLAND MALL,,COLUMBUS,43232,39.9187158,-82.8837945,no parcel; street parcels=1 dwelling=0
2539,FRANKSWAY ST,,COLUMBUS,43232,39.922687,-82.8818951,no parcel; street parcels=1 dwelling=0
3217,WEBSTER DR,,COLUMBUS,43232,39.9155076,-82.9099207,no parcel; street parcels=0 dwelling=0
112,CHANTRY DR,,COLUMBUS,43232,39.9239132,-82.840289,no parcel; street parcels=16 dwelling=0
5167,CEDAR DR,D,COLUMBUS,43232,39.9357182,-82.8553655,no parcel; street parcels=24 dwelling=15
2524,BENIE CT,,COLUMBUS,43232,39.9222851,-82.8961556,no parcel; street parcels=0 dwelling=0
5461,LONSDALE PL S,UNIT A,COLUMBUS,43232,39.9415119,-82.8485427,no parcel; street parcels=0 dwelling=0
5427,YORKSHIRE TERRACE DR,2C,COLUMBUS,43232,39.9446621,-82.8504344,no parcel; street parcels=0 dwelling=0
2870,WOOLWICH CT,212,COLUMBUS,43232,39.9172062,-82.8743399,no parcel; street parcels=0 dwelling=0
4673,REFUGEE RD,3G,COLUMBUS,43232,39.9135154,-82.8716099,matched COMMERCIAL
4609,REFUGEE RD,1L,COLUMBUS,43232,39.9135278,-82.8733381,no parcel; street parcels=267 dwelling=119
2870,WOOLWICH CT,201,COLUMBUS,43232,39.9168039,-82.8743796,no parcel; street parcels=0 dwelling=0
5016,COVENTRY DR,A,COLUMBUS,43232,39.9384417,-82.8601262,no parcel; street parcels=0 dwelling=0
2429,KIMBERLY PKWY N,,COLUMBUS,43232,39.9251331,-82.8888247,no parcel; street parcels=0 dwelling=0
2566,SPRINGWAY CT,,COLUMBUS,43232,39.9211357,-82.8976716,no parcel; street parcels=0 dwelling=0
5833,REDAPPLE RIDGE,,COLUMBUS,43232,39.9434853,-82.8435055,no parcel; street parcels=0 dwelling=0
1503,WOODSPATH LN,,COLUMBUS,43232,39.9478132,-82.8346439,matched OTHER
2200,LAKE CLUB DR,,COLUMBUS,43232,39.936512,-82.8322484,matched COMMERCIAL
2772,BRANDY DR,101,COLUMBUS,43232,39.920849,-82.8645439,no parcel; street parcels=1 dwelling=0
4096,JENERA PL,,COLUMBUS,43232,39.9267296,-82.8872694,no parcel; street parcels=0 dwelling=0
2870,WOOLWICH CT,203,COLUMBUS,43232,39.9168735,-82.8743774,no parcel; street parcels=0 dwelling=0
5748,SPRUCE TREE DR,,COLUMBUS,43232,39.9264356,-82.8380893,no parcel; street parcels=0 dwelling=0
5572,CHANTRY DR,,COLUMBUS,43232,39.9251653,-82.8419093,no parcel; street parcels=16 dwelling=0
2237,BANWICK RD,,COLUMBUS,43232,39.9253252,-82.921542,matched INDUSTRIAL
2726,EASTLAND MALL,UNIT A,COLUMBUS,43232,39.9187577,-82.8839402,no parcel; street parcels=1 dwelling=0
5576,AUTUMN CHASE DR,,COLUMBUS,43232,39.9426554,-82.8456662,no parcel; street parcels=1 dwelling=0
4792,LARAINE CT,203,COLUMBUS,43232,39.9204614,-82.8639614,no parcel; street parcels=0 dwelling=0
2408,HUDSON BAY WAY,,COLUMBUS,43232,39.9244278,-82.8950544,no parcel; street parcels=0 dwelling=0
4601,REFUGEE RD,2G,COLUMBUS,43232,39.9136877,-82.8740889,no parcel; street parcels=267 dwelling=119
5034,COVENTRY DR,B,COLUMBUS,43232,39.9382251,-82.8594545,no parcel; street parcels=0 dwelling=0
3560,ARIEL DR,,COLUMBUS,43232,39.9239631,-82.8978845,no parcel; street parcels=0 dwelling=0
2244,S HAMILTON RD,100,COLUMBUS,43232,39.9286155,-82.8777584,no parcel; street parcels=753 dwelling=242
2836,WYMAN CT,A,COLUMBUS,43232,39.9176045,-82.8754781,no parcel; street parcels=0 dwelling=0
3284,TRADAN DR,,COLUMBUS,43232,39.9139052,-82.9084341,no parcel; street parcels=1 dwelling=0
6253,MCNAUGHTEN CT,,COLUMBUS,43232,39.9537879,-82.8374107,no parcel; street parcels=1 dwelling=0
5415,YORKSHIRE TERRACE DR,2C,COLUMBUS,43232,39.9447556,-82.8507252,no parcel; street parcels=0 dwelling=0
2894,TENNYSON BLVD,,COLUMBUS,43232,39.9167781,-82.8732248,no parcel; street parcels=0 dwelling=0
6385,MCNAUGHTEN CT,,COLUMBUS,43232,39.9537879,-82.8374107,no parcel; street parcels=1 dwelling=0
2460,SHORE BLVD W,A,COLUMBUS,43232,39.924775,-82.8753925,no parcel; street parcels=0 dwelling=0
4558,MANDEVILLE CT,D,COLUMBUS,43232,39.9159487,-82.8746948,no parcel; street parcels=0 dwelling=0
2202,SUNSHINE PL,,COLUMBUS,43232,39.9274507,-82.8900083,no parcel; street parcels=1 dwelling=0
2510,KIMBERLY PKWY E,107,COLUMBUS,43232,39.9225143,-82.884635,no parcel; street parcels=0 dwelling=0
