address,number,street,unit,city,state,zip,note
"2510 KIMBERLY PKWY E 109, Columbus, OH, 43232",2510,KIMBERLY PKWY E,109,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5357 YORKSHIRE TERRACE DR D, Columbus, OH, 43232",5357,YORKSHIRE TERRACE DR,D,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5381 YORKSHIRE TERRACE DR 2C, Columbus, OH, 43232",5381,YORKSHIRE TERRACE DR,2C,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5625 HIBERNIA DR A, Columbus, OH, 43232",5625,HIBERNIA DR,A,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5648 HIBERNIA DR A, Columbus, OH, 43232",5648,HIBERNIA DR,A,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5550 AUTUMN CHASE DR B, Columbus, OH, 43232",5550,AUTUMN CHASE DR,B,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5575 AUTUMN CHASE DR A, Columbus, OH, 43232",5575,AUTUMN CHASE DR,A,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"1762 LONSDALE PL E UNIT A, Columbus, OH, 43232",1762,LONSDALE PL E,UNIT A,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"1740 LONSDALE PL E UNIT C, Columbus, OH, 43232",1740,LONSDALE PL E,UNIT C,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5715 HIBERNIA DR B, Columbus, OH, 43232",5715,HIBERNIA DR,B,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2788 CITIZENS PL B, Columbus, OH, 43232",2788,CITIZENS PL,B,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4536 LAKE SIDE S F, Columbus, OH, 43232",4536,LAKE SIDE S,F,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2449 SHORE BLVD E A, Columbus, OH, 43232",2449,SHORE BLVD E,A,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4595 REFUGEE RD 1A, Columbus, OH, 43232",4595,REFUGEE RD,1A,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2881 TENNYSON BLVD 202, Columbus, OH, 43232",2881,TENNYSON BLVD,202,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4580 LAKE SIDE N A, Columbus, OH, 43232",4580,LAKE SIDE N,A,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4661 REFUGEE RD 2E, Columbus, OH, 43232",4661,REFUGEE RD,2E,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4628 HEBRIDES DR C, Columbus, OH, 43232",4628,HEBRIDES DR,C,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"1285 YORKLAND RD UNIT P, Columbus, OH, 43232",1285,YORKLAND RD,UNIT P,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5982 LAKE CLUB SQ F, Columbus, OH, 43232",5982,LAKE CLUB SQ,F,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"6001 LAKE CLUB CT C, Columbus, OH, 43232",6001,LAKE CLUB CT,C,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4657 REFUGEE RD 2I, Columbus, OH, 43232",4657,REFUGEE RD,2I,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4630 HILTON CORPORATE DR 207, Columbus, OH, 43232",4630,HILTON CORPORATE DR,207,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4650 HILTON CORPORATE DR 109, Columbus, OH, 43232",4650,HILTON CORPORATE DR,109,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4792 LARAINE CT 201, Columbus, OH, 43232",4792,LARAINE CT,201,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2093 LAKE CLUB TER C, Columbus, OH, 43232",2093,LAKE CLUB TER,C,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2089 LAKE CLUB TER B, Columbus, OH, 43232",2089,LAKE CLUB TER,B,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2205 COURTSIDE DR D, Columbus, OH, 43232",2205,COURTSIDE DR,D,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5572 HIBERNIA DR B, Columbus, OH, 43232",5572,HIBERNIA DR,B,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5419 LONSDALE PL S UNIT B, Columbus, OH, 43232",5419,LONSDALE PL S,UNIT B,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5665 HIBERNIA DR C, Columbus, OH, 43232",5665,HIBERNIA DR,C,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5498 LONSDALE PL N UNIT D, Columbus, OH, 43232",5498,LONSDALE PL N,UNIT D,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5525 CANTARA PL 4, Columbus, OH, 43232",5525,CANTARA PL,4,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2817 CITIZENS PL C, Columbus, OH, 43232",2817,CITIZENS PL,C,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2420 SHORE BLVD W APT A, Columbus, OH, 43232",2420,SHORE BLVD W,APT A,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4593 REFUGEE RD 3E, Columbus, OH, 43232",4593,REFUGEE RD,3E,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4525 LAKE SIDE S D, Columbus, OH, 43232",4525,LAKE SIDE S,D,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2471 SHORE BLVD E D, Columbus, OH, 43232",2471,SHORE BLVD E,D,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5393 YORKSHIRE TERRACE DR 3B, Columbus, OH, 43232",5393,YORKSHIRE TERRACE DR,3B,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5628 HIBERNIA DR B, Columbus, OH, 43232",5628,HIBERNIA DR,B,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5677 HIBERNIA DR A, Columbus, OH, 43232",5677,HIBERNIA DR,A,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5530 DUNFIELD LN 1, Columbus, OH, 43232",5530,DUNFIELD LN,1,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2748 CITIZENS PL E, Columbus, OH, 43232",2748,CITIZENS PL,E,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4515 LAKE SIDE S K, Columbus, OH, 43232",4515,LAKE SIDE S,K,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4515 LAKE SIDE N H, Columbus, OH, 43232",4515,LAKE SIDE N,H,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4603 REFUGEE RD 3E, Columbus, OH, 43232",4603,REFUGEE RD,3E,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2445 SHORE BLVD E B, Columbus, OH, 43232",2445,SHORE BLVD E,B,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5880 YORKLAND CT UNIT P, Columbus, OH, 43232",5880,YORKLAND CT,UNIT P,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2361 SHORE BLVD E F, Columbus, OH, 43232",2361,SHORE BLVD E,F,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2530 SCARBOROUGH SQ 11, Columbus, OH, 43232",2530,SCARBOROUGH SQ,11,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"6003 LAKE CLUB CT A, Columbus, OH, 43232",6003,LAKE CLUB CT,A,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4800 LARAINE CT 202, Columbus, OH, 43232",4800,LARAINE CT,202,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"3180 ELIM MANOR CT 105, Columbus, OH, 43232",3180,ELIM MANOR CT,105,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5081 CEDAR DR J, Columbus, OH, 43232",5081,CEDAR DR,J,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2809 CITIZENS PL H, Columbus, OH, 43232",2809,CITIZENS PL,H,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2799 MARWOOD CT A, Columbus, OH, 43232",2799,MARWOOD CT,A,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4595 REFUGEE RD 2D, Columbus, OH, 43232",4595,REFUGEE RD,2D,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4607 REFUGEE RD 2A, Columbus, OH, 43232",4607,REFUGEE RD,2A,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4592 CHANNING TER B, Columbus, OH, 43232",4592,CHANNING TER,B,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4657 REFUGEE RD 3H, Columbus, OH, 43232",4657,REFUGEE RD,3H,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4657 REFUGEE RD 3J, Columbus, OH, 43232",4657,REFUGEE RD,3J,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2885 THOREAU CT A, Columbus, OH, 43232",2885,THOREAU CT,A,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4619 HEBRIDES DR B, Columbus, OH, 43232",4619,HEBRIDES DR,B,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4630 HILTON CORPORATE DR 113, Columbus, OH, 43232",4630,HILTON CORPORATE DR,113,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5121 CEDAR DR E, Columbus, OH, 43232",5121,CEDAR DR,E,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5145 CEDAR DR G, Columbus, OH, 43232",5145,CEDAR DR,G,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5393 YORKSHIRE TERRACE DR 4A, Columbus, OH, 43232",5393,YORKSHIRE TERRACE DR,4A,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5661 HIBERNIA DR B, Columbus, OH, 43232",5661,HIBERNIA DR,B,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5708 HIBERNIA DR C, Columbus, OH, 43232",5708,HIBERNIA DR,C,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2860 CITIZENS PL A, Columbus, OH, 43232",2860,CITIZENS PL,A,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2828 CITIZENS PL E, Columbus, OH, 43232",2828,CITIZENS PL,E,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2784 CITIZENS PL B, Columbus, OH, 43232",2784,CITIZENS PL,B,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4545 LAKE SIDE N D, Columbus, OH, 43232",4545,LAKE SIDE N,D,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4555 LAKE SIDE N D, Columbus, OH, 43232",4555,LAKE SIDE N,D,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4570 LAKE SIDE N J, Columbus, OH, 43232",4570,LAKE SIDE N,J,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4597 REFUGEE RD 3G, Columbus, OH, 43232",4597,REFUGEE RD,3G,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2865 THOREAU CT C, Columbus, OH, 43232",2865,THOREAU CT,C,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4630 HILTON CORPORATE DR 107, Columbus, OH, 43232",4630,HILTON CORPORATE DR,107,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4630 HILTON CORPORATE DR 105, Columbus, OH, 43232",4630,HILTON CORPORATE DR,105,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"1217 YORKLAND RD CATV, Columbus, OH, 43232",1217,YORKLAND RD,CATV,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"3180 ELIM MANOR CT 102, Columbus, OH, 43232",3180,ELIM MANOR CT,102,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"3180 ELIM MANOR CT 214, Columbus, OH, 43232",3180,ELIM MANOR CT,214,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2091 LAKE CLUB TER B, Columbus, OH, 43232",2091,LAKE CLUB TER,B,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5097 CEDAR DR H, Columbus, OH, 43232",5097,CEDAR DR,H,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5167 CEDAR DR A, Columbus, OH, 43232",5167,CEDAR DR,A,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5202 CEDAR DR G, Columbus, OH, 43232",5202,CEDAR DR,G,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5616 HIBERNIA DR B, Columbus, OH, 43232",5616,HIBERNIA DR,B,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5440 LONSDALE PL N UNIT A, Columbus, OH, 43232",5440,LONSDALE PL N,UNIT A,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5720 HIBERNIA DR A, Columbus, OH, 43232",5720,HIBERNIA DR,A,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5459 E LIVINGSTON AVE UNIT D, Columbus, OH, 43232",5459,E LIVINGSTON AVE,UNIT D,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5515 CANTARA PL 5, Columbus, OH, 43232",5515,CANTARA PL,5,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5708 HIBERNIA DR A, Columbus, OH, 43232",5708,HIBERNIA DR,A,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5743 HIBERNIA DR B, Columbus, OH, 43232",5743,HIBERNIA DR,B,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2207 COURTSIDE DR C, Columbus, OH, 43232",2207,COURTSIDE DR,C,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5357 YORKSHIRE TERRACE DR E, Columbus, OH, 43232",5357,YORKSHIRE TERRACE DR,E,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5551 HIBERNIA DR B, Columbus, OH, 43232",5551,HIBERNIA DR,B,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5555 HIBERNIA DR B, Columbus, OH, 43232",5555,HIBERNIA DR,B,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5599 HIBERNIA DR B, Columbus, OH, 43232",5599,HIBERNIA DR,B,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5648 HIBERNIA DR C, Columbus, OH, 43232",5648,HIBERNIA DR,C,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5774 HIBERNIA DR A, Columbus, OH, 43232",5774,HIBERNIA DR,A,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5516 DUNFIELD LN 4, Columbus, OH, 43232",5516,DUNFIELD LN,4,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2244 S HAMILTON RD 201, Columbus, OH, 43232",2244,S HAMILTON RD,201,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4491 LAKE SIDE S D, Columbus, OH, 43232",4491,LAKE SIDE S,D,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4603 REFUGEE RD 3F, Columbus, OH, 43232",4603,REFUGEE RD,3F,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2760 TENNYSON BLVD A, Columbus, OH, 43232",2760,TENNYSON BLVD,A,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4619 REFUGEE RD 1A, Columbus, OH, 43232",4619,REFUGEE RD,1A,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4619 REFUGEE RD 3D, Columbus, OH, 43232",4619,REFUGEE RD,3D,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4592 CHANNING TER C, Columbus, OH, 43232",4592,CHANNING TER,C,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"1281 MCNAUGHTEN RD UNIT O, Columbus, OH, 43232",1281,MCNAUGHTEN RD,UNIT O,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4655 REFUGEE RD 1E, Columbus, OH, 43232",4655,REFUGEE RD,1E,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4619 REFUGEE RD 2G, Columbus, OH, 43232",4619,REFUGEE RD,2G,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4644 HEBRIDES DR D, Columbus, OH, 43232",4644,HEBRIDES DR,D,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4686 FENIMORE CT B, Columbus, OH, 43232",4686,FENIMORE CT,B,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4630 HILTON CORPORATE DR 103, Columbus, OH, 43232",4630,HILTON CORPORATE DR,103,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2556 SCARBOROUGH SQ 15, Columbus, OH, 43232",2556,SCARBOROUGH SQ,15,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5980 LAKE CLUB SQ D, Columbus, OH, 43232",5980,LAKE CLUB SQ,D,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4770 LARAINE CT 201, Columbus, OH, 43232",4770,LARAINE CT,201,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4790 ROLLINGBROOK LN C, Columbus, OH, 43232",4790,ROLLINGBROOK LN,C,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4818 LARAINE CT 103, Columbus, OH, 43232",4818,LARAINE CT,103,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5040 COVENTRY DR B, Columbus, OH, 43232",5040,COVENTRY DR,B,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"1874 COVENTRY CT D, Columbus, OH, 43232",1874,COVENTRY CT,D,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5381 YORKSHIRE TERRACE DR 3C, Columbus, OH, 43232",5381,YORKSHIRE TERRACE DR,3C,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5572 AUTUMN CHASE DR A, Columbus, OH, 43232",5572,AUTUMN CHASE DR,A,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5685 BAIRSFORD CIR N 19, Columbus, OH, 43232",5685,BAIRSFORD CIR N,19,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2585 SILVER OAK DR CATV, Columbus, OH, 43232",2585,SILVER OAK DR,CATV,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4515 LAKE SIDE N E, Columbus, OH, 43232",4515,LAKE SIDE N,E,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4579 HEMINGWAY CT C, Columbus, OH, 43232",4579,HEMINGWAY CT,C,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4525 LAKE SIDE S B, Columbus, OH, 43232",4525,LAKE SIDE S,B,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4617 REFUGEE RD 3E, Columbus, OH, 43232",4617,REFUGEE RD,3E,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2361 SHORE BLVD E C, Columbus, OH, 43232",2361,SHORE BLVD E,C,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4619 REFUGEE RD 3I, Columbus, OH, 43232",4619,REFUGEE RD,3I,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4639 COLERIDGE CT C, Columbus, OH, 43232",4639,COLERIDGE CT,C,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4656 HEBRIDES DR B, Columbus, OH, 43232",4656,HEBRIDES DR,B,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2490 SCARBOROUGH SQ 2, Columbus, OH, 43232",2490,SCARBOROUGH SQ,2,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4792 LARAINE CT 101, Columbus, OH, 43232",4792,LARAINE CT,101,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4826 LARAINE CT 103, Columbus, OH, 43232",4826,LARAINE CT,103,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5840 HALLRIDGE CIR A, Columbus, OH, 43232",5840,HALLRIDGE CIR,A,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2826 CITIZENS PL F, Columbus, OH, 43232",2826,CITIZENS PL,F,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5851 YORKLAND CT UNIT, Columbus, OH, 43232",5851,YORKLAND CT,UNIT,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2797 MARWOOD CT B, Columbus, OH, 43232",2797,MARWOOD CT,B,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4607 REFUGEE RD 2C, Columbus, OH, 43232",4607,REFUGEE RD,2C,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4621 REFUGEE RD 1A, Columbus, OH, 43232",4621,REFUGEE RD,1A,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"1285 YORKLAND RD UNIT A, Columbus, OH, 43232",1285,YORKLAND RD,UNIT A,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4617 HEBRIDES DR B, Columbus, OH, 43232",4617,HEBRIDES DR,B,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2445 SHORE BLVD E D, Columbus, OH, 43232",2445,SHORE BLVD E,D,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4651 COLERIDGE CT A, Columbus, OH, 43232",4651,COLERIDGE CT,A,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4628 HEBRIDES DR D, Columbus, OH, 43232",4628,HEBRIDES DR,D,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2912 MERRYMOUNT CT D, Columbus, OH, 43232",2912,MERRYMOUNT CT,D,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4798 LARAINE CT 101, Columbus, OH, 43232",4798,LARAINE CT,101,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5980 LAKE CLUB SQ C, Columbus, OH, 43232",5980,LAKE CLUB SQ,C,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5052 COVENTRY CT N A, Columbus, OH, 43232",5052,COVENTRY CT N,A,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5200 CEDAR DR A, Columbus, OH, 43232",5200,CEDAR DR,A,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5633 HIBERNIA DR A, Columbus, OH, 43232",5633,HIBERNIA DR,A,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5596 HIBERNIA DR C, Columbus, OH, 43232",5596,HIBERNIA DR,C,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5496 DUNFIELD LN 5, Columbus, OH, 43232",5496,DUNFIELD LN,5,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5746 HIBERNIA DR C, Columbus, OH, 43232",5746,HIBERNIA DR,C,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"1754 LONSDALE PL E UNIT D, Columbus, OH, 43232",1754,LONSDALE PL E,UNIT D,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5539 CANTARA PL 2, Columbus, OH, 43232",5539,CANTARA PL,2,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2746 EASTLAND MALL UNIT A, Columbus, OH, 43232",2746,EASTLAND MALL,UNIT A,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5583 HIBERNIA DR C, Columbus, OH, 43232",5583,HIBERNIA DR,C,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2231 COURTSIDE DR H, Columbus, OH, 43232",2231,COURTSIDE DR,H,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5664 HIBERNIA DR B, Columbus, OH, 43232",5664,HIBERNIA DR,B,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5430 LONSDALE PL S UNIT A, Columbus, OH, 43232",5430,LONSDALE PL S,UNIT A,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
